Date,ECOL_Open_average,ECOL_Open_max,ECOL_Open_min,ECOL_Open_volatility,ECOL_Open_change,ECOL_High_average,ECOL_High_max,ECOL_High_min,ECOL_High_volatility,ECOL_High_change,ECOL_Low_average,ECOL_Low_max,ECOL_Low_min,ECOL_Low_volatility,ECOL_Low_change,ECOL_Close_average,ECOL_Close_max,ECOL_Close_min,ECOL_Close_volatility,ECOL_Close_change,ECOL_Volume_average,ECOL_Volume_max,ECOL_Volume_min,ECOL_Volume_volatility,ECOL_Volume_change
2018-01-14,52.6875,54.05,51.85,2.1999999999999957,0.6999999999999957,53.6375,54.45,52.8,1.6500000000000057,-0.25,52.0075,52.25,51.75,0.5,0.4799999999999969,52.8625,54.3,52.05,2.25,0.75,89190,120356,74870,45486,45486
2018-01-21,52.64,53.35,52.25,1.1000000000000014,-0.25,53.24,53.95,52.35,1.6000000000000014,-0.3499999999999943,52.104,52.6,51.65,0.9500000000000028,-0.3200000000000003,52.69,53.35,52.0,1.3500000000000014,-0.04999999999999716,88968,121188,62863,58325,-30853
2018-01-28,51.99,52.7,51.15,1.5500000000000043,-1.5500000000000043,52.606,53.35,52.02,1.3299999999999983,-1.3299999999999983,51.43,52.55,50.15,2.3999999999999986,-2.3999999999999986,51.67,52.75,50.2,2.549999999999997,-2.549999999999997,59131,87987,49789,38198,5208
2018-02-04,48.2,49.9,46.65,3.25,-2.049999999999997,49.184,51.27,48.25,3.020000000000003,-2.470000000000006,46.8,47.65,44.9,2.75,-0.6999999999999957,47.96,48.6,47.35,1.25,1.0999999999999943,96486,125911,44599,81312,-20068
2018-02-11,49.67,51.45,48.4,3.0500000000000043,2.6000000000000014,51.64,57.35,49.1,8.25,8.25,48.519999999999996,50.75,45.25,5.5,5.5,51.160000000000004,56.85,48.85,8.0,8.0,97116,211394,61791,149603,135461
2018-02-18,57.6125,58.65,57.05,1.6000000000000014,0.0,58.6675,59.7,57.05,2.6500000000000057,-2.6500000000000057,56.375,57.5,54.8,2.700000000000003,-1.8500000000000014,56.957499999999996,58.5,54.98,3.520000000000003,-3.520000000000003,203992,336518,141060,195458,-162777
2018-02-25,53.96,55.15,52.85,2.299999999999997,-2.0,54.914,56.05,54.2,1.8499999999999943,-1.6499999999999986,52.472,54.75,51.0,3.75,-3.75,53.79,54.9,52.9,2.0,-0.8500000000000014,89611,130304,65787,64517,-64517
2018-03-04,54.29,55.2,53.7,1.5,1.5,55.06,56.3,54.45,1.8499999999999943,1.75,53.14,54.8,50.8,4.0,2.299999999999997,54.660000000000004,56.2,53.95,2.25,1.9500000000000028,138763,271091,57954,213137,-2738
2018-03-11,55.1,56.15,52.9,3.25,-2.8000000000000043,55.88,56.35,55.0,1.3500000000000014,-0.8500000000000014,54.196,55.3,52.6,2.6999999999999957,-2.479999999999997,55.1,56.0,52.9,3.1000000000000014,-0.8000000000000043,101297,251881,43325,208556,183961
2018-03-18,54.53,55.1,53.45,1.6499999999999986,-1.3499999999999943,54.96,55.45,53.5,1.9500000000000028,-1.7999999999999972,53.59,54.5,52.5,2.0,-1.0499999999999972,54.14,55.15,52.55,2.6000000000000014,-2.6000000000000014,69955,109320,40793,68527,8855
2018-03-25,53.0,53.5,52.3,1.2000000000000028,-0.20000000000000284,53.55,53.9,53.2,0.6999999999999957,0.29999999999999716,52.2875,53.0,51.9,1.1000000000000014,1.1000000000000014,52.9625,53.5,52.25,1.25,-0.20000000000000284,72146,146693,31687,115006,-80318
2018-04-01,53.33,54.3,52.5,1.7999999999999972,0.7999999999999972,54.16,55.05,53.42,1.6299999999999955,1.6299999999999955,52.652,53.75,51.65,2.1000000000000014,2.1000000000000014,53.589999999999996,54.4,52.25,2.1499999999999986,1.7999999999999972,50200,71444,27536,43908,13409
2018-04-08,55.05,56.35,54.3,2.0500000000000043,1.2999999999999972,55.79,57.25,54.8,2.450000000000003,0.8500000000000014,54.234,55.2,53.55,1.6500000000000057,1.220000000000006,55.0,56.15,53.65,2.5,1.4500000000000028,74450,150770,36721,114049,-7801
2018-04-15,56.15,56.75,55.3,1.4500000000000028,0.8000000000000043,56.716,57.0,56.4,0.6000000000000014,-0.6000000000000014,55.809999999999995,56.35,55.3,1.0500000000000043,0.25,56.23,56.55,55.65,0.8999999999999986,-0.8999999999999986,90898,148443,59485,88958,-88958
2018-04-22,55.97,56.25,55.55,0.7000000000000028,0.3500000000000014,56.4,56.9,56.15,0.75,0.6999999999999957,55.304,55.55,55.12,0.4299999999999997,-0.3500000000000014,55.83,56.25,55.55,0.7000000000000028,-0.4000000000000057,68085,117197,36297,80900,60634
2018-04-29,54.52,55.8,53.2,2.5999999999999943,-0.3499999999999943,55.89,57.9,54.1,3.799999999999997,1.6499999999999986,53.79,55.45,52.35,3.1000000000000014,2.200000000000003,54.77,57.05,53.2,3.8499999999999943,3.75,88822,137943,53472,84471,6003
2018-05-06,58.15,59.0,57.1,1.8999999999999986,1.4499999999999957,59.09,59.52,57.8,1.720000000000006,1.720000000000006,57.39,58.55,55.95,2.5999999999999943,1.6499999999999986,58.65,59.2,57.6,1.6000000000000014,1.6000000000000014,115169,167330,73365,93965,-20888
2018-05-13,58.78,59.45,57.95,1.5,-0.3500000000000014,59.39,59.9,58.8,1.1000000000000014,-0.5,58.3,58.9,57.65,1.25,1.1000000000000014,58.62,58.95,58.0,0.9500000000000028,0.9500000000000028,59294,92269,34946,57323,-45135
2018-05-20,59.33,60.1,59.05,1.0500000000000043,0.3500000000000014,59.89,60.5,59.3,1.2000000000000028,-0.3999999999999986,58.82,59.15,58.25,0.8999999999999986,-0.09999999999999432,59.47,60.15,59.1,1.0499999999999972,-0.8999999999999986,59308,87719,24681,63038,-11211
2018-05-27,60.275,61.3,59.0,2.299999999999997,1.6000000000000014,61.3375,61.7,60.35,1.3500000000000014,1.3500000000000014,59.475,60.5,58.75,1.75,1.1000000000000014,60.775,61.3,59.95,1.3499999999999943,1.3499999999999943,69723,94962,54035,40927,30038
2018-06-03,61.8,62.5,61.25,1.25,0.25,62.4,62.8,61.7,1.0999999999999943,0.7999999999999972,61.24,61.85,60.45,1.3999999999999986,0.8999999999999986,61.89,62.5,61.25,1.25,0.6000000000000014,62132,108551,37027,71524,-71524
2018-06-10,61.75,62.0,61.2,0.7999999999999972,0.5999999999999943,62.22,62.6,62.0,0.6000000000000014,0.5500000000000043,61.33,61.5,61.15,0.3500000000000014,0.29999999999999716,61.88,62.1,61.75,0.3500000000000014,-0.04999999999999716,83863,130988,48458,82530,12818
2018-06-17,61.89,62.4,61.5,0.8999999999999986,0.8999999999999986,62.32,63.1,61.95,1.1499999999999986,1.0,61.14,62.15,59.88,2.269999999999996,2.269999999999996,62.06,62.7,61.75,0.9500000000000028,0.9500000000000028,94946,187041,49805,137236,44737
2018-06-24,62.68,63.9,61.7,2.1999999999999957,1.5499999999999972,63.410000000000004,64.65,62.45,2.200000000000003,2.200000000000003,62.339999999999996,63.55,61.25,2.299999999999997,2.299999999999997,62.9,63.75,61.6,2.1499999999999986,2.1000000000000014,56005,99691,25676,74015,12778
2018-07-01,65.2625,66.85,63.4,3.4499999999999957,3.4499999999999957,66.2075,67.35,64.95,2.3999999999999915,2.3999999999999915,64.5925,65.72,63.25,2.469999999999999,2.469999999999999,65.9625,66.95,64.9,2.049999999999997,1.7999999999999972,41850,51195,28827,22368,-6375
2018-07-08,66.46,67.25,65.75,1.5,-1.0,66.994,67.25,66.75,0.5,-0.29999999999999716,65.82,66.35,65.5,0.8499999999999943,-0.7999999999999972,66.11,66.55,65.7,0.8499999999999943,-0.7999999999999972,62107,130170,27963,102207,2726
2018-07-15,65.04,65.55,64.35,1.2000000000000028,-0.5999999999999943,65.716,66.08,65.5,0.5799999999999983,0.23000000000000398,64.716,65.1,64.15,0.9499999999999886,-0.25,65.14,65.65,64.6,1.0500000000000114,0.45000000000000284,49807,73820,32273,41547,12913
2018-07-22,66.06,67.25,65.5,1.75,1.75,66.83,68.25,65.7,2.549999999999997,2.200000000000003,65.726,66.7,64.93,1.769999999999996,1.6000000000000085,66.28,67.25,65.35,1.9000000000000057,1.5500000000000114,63352,111621,38110,73511,-59636
2018-07-29,68.69,73.1,66.3,6.799999999999997,6.199999999999989,69.85,73.1,67.5,5.599999999999994,5.599999999999994,66.62,69.4,63.95,5.450000000000003,-2.0999999999999943,67.72,70.35,64.45,5.8999999999999915,-1.6499999999999915,74907,129035,41276,87759,87759
2018-08-05,68.38,69.95,65.3,4.650000000000006,3.700000000000003,69.84,70.33,69.12,1.2099999999999937,1.1299999999999955,67.92999999999999,69.0,65.3,3.700000000000003,3.700000000000003,69.27,70.05,68.6,1.4500000000000028,0.4000000000000057,65721,121239,34992,86247,-15562
2018-08-12,70.39999999999999,71.1,69.55,1.5499999999999972,1.25,71.16,72.15,69.85,2.3000000000000114,1.5,69.8,70.45,68.95,1.5,1.5,70.66,71.45,69.5,1.9500000000000028,1.4000000000000057,55654,82078,32286,49792,38065
2018-08-19,71.56,72.15,71.2,0.9500000000000028,0.9500000000000028,72.26,73.15,71.65,1.5,1.5,70.98400000000001,71.75,70.5,1.25,1.0999999999999943,71.8,72.6,71.0,1.5999999999999943,1.5999999999999943,78157,146937,38936,108001,11027
2018-08-26,72.88,73.15,72.65,0.5,0.30000000000001137,73.372,73.85,72.95,0.8999999999999915,0.5,72.25,72.8,71.75,1.0499999999999972,-0.5,72.79,73.35,72.45,0.8999999999999915,0.25,46702,74781,34034,40747,31122
2018-09-02,73.55,74.7,72.5,2.200000000000003,1.75,74.9,77.15,73.5,3.6500000000000057,3.6500000000000057,72.335,73.57,70.6,2.969999999999999,0.6700000000000017,74.35,76.0,72.6,3.4000000000000057,3.4000000000000057,53432,84181,40141,44040,44040
2018-09-09,74.83,75.95,74.4,1.5499999999999972,-1.5499999999999972,75.32,76.05,74.75,1.2999999999999972,-0.25,73.62,74.15,72.8,1.3500000000000085,-0.6299999999999955,74.73,75.55,74.2,1.3499999999999943,0.75,68814,114731,36020,78711,45445
2018-09-16,75.38,75.95,74.6,1.3500000000000085,-0.5499999999999972,76.23,76.65,75.7,0.9500000000000028,0.8499999999999943,74.47,75.0,74.0,1.0,1.0,75.45,76.55,74.6,1.9500000000000028,1.9500000000000028,80577,177748,42914,134834,120778
2018-09-23,75.22,76.55,73.7,2.8499999999999943,-2.8499999999999943,75.694,76.65,74.15,2.5,-2.5,74.25999999999999,75.35,72.9,2.4499999999999886,-2.4499999999999886,74.68,75.95,73.75,2.200000000000003,-1.9500000000000028,58002,79711,45391,34320,31763
2018-09-30,72.214,74.13,70.33,3.799999999999997,-3.799999999999997,72.404,74.13,70.49,3.6400000000000006,-3.6400000000000006,70.78,72.9,68.67,4.230000000000004,-4.230000000000004,71.22,73.15,69.43,3.719999999999999,-3.719999999999999,78292,127618,45904,81714,68178
2018-10-07,68.026,69.44,66.33,3.1099999999999994,-3.1099999999999994,68.89399999999999,69.96,67.63,2.3299999999999983,-2.1899999999999977,66.756,68.89,64.62,4.269999999999996,-4.269999999999996,67.166,68.98,65.36,3.6200000000000045,-3.6200000000000045,91366,119841,67018,52823,6509
2018-10-14,67.304,69.2,65.3,3.9000000000000057,3.9000000000000057,68.542,69.98,66.27,3.710000000000008,3.710000000000008,66.518,68.09,64.93,3.1599999999999966,2.549999999999997,67.932,69.25,65.41,3.8400000000000034,2.8900000000000006,101793,135684,68049,67635,29554
2018-10-21,67.926,68.65,66.66,1.990000000000009,-1.6500000000000057,68.82,70.08,67.45,2.6299999999999955,-2.6299999999999955,66.86,68.03,65.07,2.960000000000008,-2.960000000000008,67.908,69.45,67.07,2.3800000000000097,-2.3800000000000097,82462,117687,52883,64804,42722
