Date,PMMAF_Open_average,PMMAF_Open_max,PMMAF_Open_min,PMMAF_Open_volatility,PMMAF_Open_change,PMMAF_High_average,PMMAF_High_max,PMMAF_High_min,PMMAF_High_volatility,PMMAF_High_change,PMMAF_Low_average,PMMAF_Low_max,PMMAF_Low_min,PMMAF_Low_volatility,PMMAF_Low_change,PMMAF_Close_average,PMMAF_Close_max,PMMAF_Close_min,PMMAF_Close_volatility,PMMAF_Close_change,PMMAF_Volume_average,PMMAF_Volume_max,PMMAF_Volume_min,PMMAF_Volume_volatility,PMMAF_Volume_change
2018-01-14,395.86,402.22,389.5,12.720000000000027,-12.720000000000027,395.86,402.22,389.5,12.720000000000027,-12.720000000000027,395.6,401.7,389.5,12.199999999999989,-12.199999999999989,395.6,401.7,389.5,12.199999999999989,-12.199999999999989,3,5,1,4,-4
2018-01-21,420.34,420.34,420.34,0.0,0.0,420.34,420.34,420.34,0.0,0.0,419.78,419.78,419.78,0.0,0.0,419.78,419.78,419.78,0.0,0.0,24,24,24,0,0
2018-01-28,419.16499999999996,419.33,419.0,0.3299999999999841,0.3299999999999841,419.16499999999996,419.33,419.0,0.3299999999999841,0.3299999999999841,419.16499999999996,419.33,419.0,0.3299999999999841,0.3299999999999841,419.16499999999996,419.33,419.0,0.3299999999999841,0.3299999999999841,45,80,10,70,-70
2018-02-04,396.9666666666667,399.99,393.86,6.1299999999999955,-3.1899999999999977,396.9666666666667,399.99,393.86,6.1299999999999955,-3.1899999999999977,392.95,397.05,390.88,6.170000000000016,-6.1299999999999955,392.95,397.05,390.88,6.170000000000016,-6.1299999999999955,859,1530,1,1529,1529
2018-02-11,397.05,406.13,391.3,14.829999999999984,11.589999999999975,398.26750000000004,411.0,391.3,19.69999999999999,16.45999999999998,396.9775,406.12,391.3,14.819999999999993,11.579999999999984,398.1975,411.0,391.3,19.69999999999999,16.45999999999998,2139,6943,1,6942,16
2018-02-18,436.5025,447.72,421.31,26.410000000000025,26.410000000000025,439.225,449.04,428.8,20.24000000000001,20.24000000000001,436.2125,447.72,420.15,27.57000000000005,27.57000000000005,437.0625,449.04,420.15,28.890000000000043,28.890000000000043,227,258,150,108,-108
2018-02-25,448.93,448.93,448.93,0.0,0.0,448.93,448.93,448.93,0.0,0.0,448.93,448.93,448.93,0.0,0.0,448.93,448.93,448.93,0.0,0.0,100,100,100,0,0
2018-03-04,448.75,448.75,448.75,0.0,0.0,450.24,450.24,450.24,0.0,0.0,448.75,448.75,448.75,0.0,0.0,450.24,450.24,450.24,0.0,0.0,101,101,101,0,0
2018-03-11,480.25,480.25,480.25,0.0,0.0,480.25,480.25,480.25,0.0,0.0,480.23,480.23,480.23,0.0,0.0,480.23,480.23,480.23,0.0,0.0,11,11,11,0,0
2018-03-18,491.53000000000003,507.19,478.86,28.329999999999984,9.680000000000007,491.53000000000003,507.19,478.86,28.329999999999984,9.680000000000007,489.5333333333333,504.87,477.53,27.340000000000032,8.670000000000016,489.5333333333333,504.87,477.53,27.340000000000032,8.670000000000016,44,130,2,128,-128
2018-03-25,500.0,500.0,500.0,0.0,0.0,500.0,500.0,500.0,0.0,0.0,500.0,500.0,500.0,0.0,0.0,500.0,500.0,500.0,0.0,0.0,250,250,250,0,0
2018-04-01,499.17,499.17,499.17,0.0,0.0,499.33,499.33,499.33,0.0,0.0,499.16,499.16,499.16,0.0,0.0,499.16,499.16,499.16,0.0,0.0,6,6,6,0,0
2018-04-08,532.4100000000001,534.87,529.95,4.919999999999959,-4.919999999999959,532.4100000000001,534.87,529.95,4.919999999999959,-4.919999999999959,526.8900000000001,529.94,523.84,6.100000000000023,6.100000000000023,526.8900000000001,529.94,523.84,6.100000000000023,6.100000000000023,223,433,13,420,-420
