Date,SXT_Open_average,SXT_Open_max,SXT_Open_min,SXT_Open_volatility,SXT_Open_change,SXT_High_average,SXT_High_max,SXT_High_min,SXT_High_volatility,SXT_High_change,SXT_Low_average,SXT_Low_max,SXT_Low_min,SXT_Low_volatility,SXT_Low_change,SXT_Close_average,SXT_Close_max,SXT_Close_min,SXT_Close_volatility,SXT_Close_change,SXT_Volume_average,SXT_Volume_max,SXT_Volume_min,SXT_Volume_volatility,SXT_Volume_change
2018-01-14,72.39750000000001,72.97,71.86,1.1099999999999994,0.0799999999999983,73.2925,73.81,73.02,0.7900000000000063,0.6599999999999966,71.82000000000001,72.42,71.06,1.3599999999999994,0.769999999999996,72.8075,73.72,72.01,1.7099999999999937,1.7099999999999937,435956,653999,238405,415594,-339252
2018-01-21,74.108,74.59,73.57,1.0200000000000102,1.0200000000000102,74.614,75.33,74.01,1.3199999999999932,0.5799999999999983,73.236,73.6,72.69,0.9099999999999966,-0.5,73.75,74.51,72.95,1.5600000000000023,-0.5600000000000023,419596,732738,206135,526603,232016
2018-01-28,72.31,73.02,71.72,1.2999999999999972,-0.75,72.888,73.19,72.43,0.7599999999999909,-0.7199999999999989,71.576,72.31,70.69,1.6200000000000045,-1.0600000000000023,72.352,72.81,71.85,0.960000000000008,-0.6899999999999977,380937,731208,225318,505890,88907
2018-02-04,69.152,71.35,68.08,3.269999999999996,-2.3499999999999943,69.82600000000001,71.86,69.0,2.8599999999999994,-2.8599999999999994,67.678,68.96,65.6,3.3599999999999994,-3.3599999999999994,68.696,69.11,68.09,1.019999999999996,-1.019999999999996,627933,794452,475137,319315,20642
2018-02-11,70.31400000000001,72.31,68.85,3.460000000000008,3.460000000000008,71.558,73.2,70.05,3.1500000000000057,3.1500000000000057,70.096,72.18,68.48,3.700000000000003,3.700000000000003,71.114,72.49,69.42,3.069999999999993,2.969999999999999,417270,583777,307022,276755,-276755
2018-02-18,72.4175,72.87,71.92,0.9500000000000028,0.37000000000000455,73.28,73.74,72.94,0.7999999999999972,0.3299999999999983,71.7075,72.32,70.9,1.4199999999999875,0.5599999999999881,72.5,73.14,72.16,0.980000000000004,0.980000000000004,606641,918472,343656,574816,-99986
2018-02-25,72.572,73.82,70.74,3.0799999999999983,-2.9200000000000017,72.942,73.99,71.71,2.280000000000001,-2.030000000000001,71.65,72.75,70.47,2.280000000000001,-2.0900000000000034,72.21,73.61,71.1,2.510000000000005,-2.0400000000000063,348106,440265,271101,169164,-21131
2018-03-04,72.862,73.92,71.33,2.5900000000000034,2.489999999999995,73.832,74.91,72.49,2.4200000000000017,2.4200000000000017,72.478,73.34,71.17,2.1700000000000017,2.1700000000000017,73.416,74.75,72.17,2.5799999999999983,2.5799999999999983,283572,324970,229700,95270,-57363
2018-03-11,73.848,75.05,72.02,3.030000000000001,-2.960000000000008,74.01,75.29,72.2,3.0900000000000034,-2.989999999999995,72.75,74.47,71.15,3.319999999999993,-3.319999999999993,73.036,74.73,71.66,3.0700000000000074,-3.0700000000000074,286018,571936,167003,404933,404933
2018-03-18,70.632,71.65,68.84,2.8100000000000023,-2.8100000000000023,70.894,72.06,69.31,2.75,-2.75,69.47,70.79,67.56,3.230000000000004,-3.230000000000004,69.778,71.23,67.56,3.6700000000000017,-3.6700000000000017,288150,400019,209425,190594,190594
