Date,KMI_Open_average,KMI_Open_max,KMI_Open_min,KMI_Open_volatility,KMI_Open_change,KMI_High_average,KMI_High_max,KMI_High_min,KMI_High_volatility,KMI_High_change,KMI_Low_average,KMI_Low_max,KMI_Low_min,KMI_Low_volatility,KMI_Low_change,KMI_Close_average,KMI_Close_max,KMI_Close_min,KMI_Close_volatility,KMI_Close_change,KMI_Volume_average,KMI_Volume_max,KMI_Volume_min,KMI_Volume_volatility,KMI_Volume_change
2018-01-14,19.4325,19.67,19.04,0.6300000000000026,-0.6300000000000026,19.5475,19.83,19.2,0.629999999999999,-0.629999999999999,19.09,19.38,18.77,0.6099999999999994,-0.48999999999999844,19.245,19.57,19.01,0.5599999999999987,-0.379999999999999,23708963,37007820,18004622,19003198,-2317392
2018-01-21,19.282,19.66,18.98,0.6799999999999997,-0.07000000000000028,19.444,19.71,18.99,0.7200000000000024,-0.6500000000000021,19.004,19.4,18.69,0.7099999999999973,-0.3200000000000003,19.162,19.63,18.77,0.8599999999999994,-0.8599999999999994,17246516,19891328,15649269,4242059,1477587
2018-01-28,18.291999999999998,18.77,17.9,0.870000000000001,-0.870000000000001,18.352,18.83,17.93,0.8999999999999986,-0.8999999999999986,18.002,18.57,17.46,1.1099999999999994,-1.1099999999999994,18.096,18.71,17.5,1.2100000000000009,-1.2100000000000009,17350767,18709628,13857878,4851750,1288814
2018-02-04,17.094,17.33,16.6,0.7299999999999969,-0.3200000000000003,17.47,17.56,17.38,0.17999999999999972,-0.08999999999999986,16.756,17.23,16.56,0.6700000000000017,0.05000000000000071,17.093999999999998,17.33,16.8,0.5299999999999976,0.4299999999999997,23623895,30841836,16484121,14357715,7429974
2018-02-11,17.32,17.58,17.2,0.379999999999999,-0.08999999999999986,17.492,17.65,17.34,0.3099999999999987,-0.10000000000000142,17.088,17.15,16.96,0.18999999999999773,-0.08999999999999986,17.302,17.45,17.06,0.39000000000000057,-0.240000000000002,13388651,17074182,9058340,8015842,-2031635
2018-02-18,16.89,17.05,16.7,0.3500000000000014,-0.3500000000000014,17.08,17.19,17.03,0.16000000000000014,-0.16000000000000014,16.725,16.9,16.61,0.28999999999999915,-0.259999999999998,16.855,17.01,16.66,0.3500000000000014,0.010000000000001563,11795431,13464485,9748929,3715556,-3657649
2018-02-25,16.608,17.06,16.12,0.9399999999999977,-0.9399999999999977,16.648,17.06,16.18,0.879999999999999,-0.879999999999999,16.282,16.76,15.86,0.9000000000000021,-0.9000000000000021,16.414,16.92,16.1,0.8200000000000003,-0.8200000000000003,13964052,16956912,11665275,5291637,641024
2018-03-04,16.11,16.28,16.02,0.26000000000000156,0.08999999999999986,16.232,16.33,16.1,0.22999999999999687,0.04999999999999716,15.994,16.1,15.95,0.15000000000000213,0.15000000000000213,16.142,16.33,16.01,0.31999999999999673,0.11999999999999744,11148338,13559696,8484653,5075043,-5075043
2018-03-11,16.445999999999998,16.61,16.27,0.33999999999999986,-0.03999999999999915,16.566,16.61,16.5,0.10999999999999943,-0.10999999999999943,16.03,16.4,15.07,1.3299999999999983,-0.08999999999999986,16.438,16.55,16.31,0.240000000000002,-0.14000000000000057,24923104,72457168,9659868,62797300,9964233
2018-03-18,15.9,16.4,15.4,0.9999999999999982,-0.9999999999999982,15.972,16.4,15.48,0.9199999999999982,-0.9199999999999982,15.475999999999999,15.87,14.99,0.879999999999999,-0.879999999999999,15.578,16.0,15.01,0.9900000000000002,-0.9900000000000002,20806500,23064914,18754748,4310166,-8558
