Date,Open,High,Low,Close,Volume,Currency
2016-01-04,101.12,103.06,100.17,101.81,2042842,USD
2016-01-05,102.0,104.46,101.59,103.93,2227988,USD
2016-01-06,102.51,105.27,102.37,104.38,2671123,USD
2016-01-07,102.16,103.64,101.43,101.98,1776287,USD
2016-01-08,102.21,103.07,101.37,101.55,1622573,USD
2016-01-11,101.69,102.29,98.62,99.8,1578996,USD
2016-01-12,100.68,103.42,99.89,102.87,1840540,USD
2016-01-13,103.5,105.29,100.87,101.2,1974261,USD
2016-01-14,101.43,103.74,100.95,102.7,1184164,USD
2016-01-15,100.23,102.31,99.25,101.08,1516108,USD
2016-01-19,101.79,101.93,98.07,99.24,1872148,USD
2016-01-20,97.88,99.07,94.85,98.28,1704137,USD
2016-01-21,98.52,98.88,97.21,98.18,940542,USD
2016-01-22,99.27,99.77,98.21,99.15,921587,USD
2016-01-25,98.47,99.79,98.47,99.06,1072317,USD
2016-01-26,99.58,102.1,99.37,101.74,1469625,USD
2016-01-27,101.89,103.7,100.94,101.64,1970843,USD
2016-01-28,103.01,103.94,97.1,97.55,2306972,USD
2016-01-29,98.28,99.42,97.32,99.26,2242571,USD
2016-02-01,98.28,99.76,97.76,99.03,1561584,USD
2016-02-02,98.43,99.37,97.8,98.04,1204823,USD
2016-02-03,98.73,98.86,95.85,97.26,1418090,USD
2016-02-04,97.67,98.58,96.94,97.55,1561932,USD
2016-02-05,96.06,96.49,94.71,95.01,3952411,USD
2016-02-08,94.95,95.14,90.31,92.03,2825845,USD
2016-02-09,91.61,92.93,90.76,91.9,1750579,USD
2016-02-10,92.09,94.55,92.09,92.91,1279105,USD
2016-02-11,91.83,92.42,90.82,91.68,1507447,USD
2016-02-12,88.45,92.34,88.27,91.78,1215017,USD
2016-02-16,91.92,93.67,91.52,93.62,1316241,USD
2016-02-17,94.11,95.84,93.94,95.37,1284474,USD
2016-02-18,95.37,95.98,94.69,95.09,849329,USD
2016-02-19,94.94,95.09,94.08,94.79,717470,USD
2016-02-22,95.64,96.04,94.61,95.14,1112154,USD
2016-02-23,94.79,95.49,92.93,93.56,1445740,USD
2016-02-24,93.47,94.62,92.88,94.35,872170,USD
2016-02-25,95.03,96.89,94.63,96.89,1453446,USD
2016-02-26,96.9,98.24,96.56,97.53,1063748,USD
2016-02-29,97.5,98.22,96.66,96.81,1495610,USD
2016-03-01,97.0,97.73,95.44,97.39,1484214,USD
2016-03-02,97.43,98.0,96.14,97.44,1068419,USD
2016-03-03,97.02,99.06,97.02,98.89,1202226,USD
2016-03-04,98.08,99.83,97.84,99.29,1134129,USD
2016-03-07,98.46,100.72,98.39,100.68,1932433,USD
2016-03-08,100.0,101.22,99.42,100.55,1255876,USD
2016-03-09,100.65,101.23,100.06,100.38,747947,USD
2016-03-10,101.55,101.55,100.42,100.86,1849990,USD
2016-03-11,101.86,104.6,101.86,104.6,2302853,USD
2016-03-14,104.0,105.48,103.76,105.05,1962403,USD
2016-03-15,104.39,105.05,104.1,104.31,1299775,USD
2016-03-16,104.1,105.09,103.33,104.26,921995,USD
2016-03-17,104.01,104.94,102.9,103.59,758198,USD
2016-03-18,103.65,104.72,103.22,104.51,1381832,USD
2016-03-21,104.16,104.73,103.29,104.38,702615,USD
2016-03-22,103.35,104.82,103.17,104.41,942308,USD
2016-03-23,104.58,105.0,103.78,104.43,921766,USD
2016-03-24,103.58,104.31,103.07,103.74,852416,USD
2016-03-28,105.26,105.93,103.76,104.34,783586,USD
2016-03-29,104.43,105.95,103.95,105.84,986521,USD
2016-03-30,106.41,107.01,105.93,106.7,1356145,USD
2016-03-31,106.88,107.22,106.25,106.63,1322771,USD
2016-04-01,106.31,107.64,105.83,107.37,1658605,USD
2016-04-04,107.72,108.62,106.55,106.86,1525683,USD
