Date,Open,High,Low,Close,Adj Close,Volume,Sector,IPOyear
2019-05-10,42.0,45.0,41.060001373291016,41.56999969482422,41.56999969482422,186322500,Miscellaneous,2019.0
2019-05-13,38.790000915527344,39.2400016784668,36.08000183105469,37.099998474121094,37.099998474121094,79442400,Miscellaneous,2019.0
2019-05-14,38.310001373291016,39.959999084472656,36.849998474121094,39.959999084472656,39.959999084472656,46661100,Miscellaneous,2019.0
2019-05-15,39.369998931884766,41.880001068115234,38.95000076293945,41.290000915527344,41.290000915527344,36086100,Miscellaneous,2019.0
2019-05-16,41.47999954223633,44.060001373291016,41.25,43.0,43.0,38115500,Miscellaneous,2019.0
2019-05-17,41.97999954223633,43.290000915527344,41.27000045776367,41.90999984741211,41.90999984741211,20225700,Miscellaneous,2019.0
2019-05-20,41.189998626708984,41.68000030517578,39.459999084472656,41.59000015258789,41.59000015258789,29222300,Miscellaneous,2019.0
2019-05-21,42.0,42.2400016784668,41.25,41.5,41.5,10802900,Miscellaneous,2019.0
2019-05-22,41.04999923706055,41.279998779296875,40.5,41.25,41.25,9089500,Miscellaneous,2019.0
2019-05-23,40.79999923706055,41.09000015258789,40.02000045776367,40.470001220703125,40.470001220703125,11119900,Miscellaneous,2019.0
2019-05-24,41.279998779296875,41.5099983215332,40.5,41.5099983215332,41.5099983215332,8786800,Miscellaneous,2019.0
2019-05-28,41.70000076293945,41.79999923706055,40.599998474121094,40.95000076293945,40.95000076293945,13391600,Miscellaneous,2019.0
2019-05-29,40.52000045776367,40.709999084472656,39.14699935913086,39.939998626708984,39.939998626708984,14060400,Miscellaneous,2019.0
2019-05-30,40.06999969482422,40.380001068115234,39.5,39.79999923706055,39.79999923706055,26451900,Miscellaneous,2019.0
2019-05-31,41.150001525878906,41.56999969482422,39.40999984741211,40.40999984741211,40.40999984741211,23209800,Miscellaneous,2019.0
2019-06-03,40.74399948120117,41.849998474121094,40.2400016784668,41.25,41.25,16605300,Miscellaneous,2019.0
2019-06-04,42.560001373291016,42.880001068115234,40.70000076293945,42.75,42.75,23432100,Miscellaneous,2019.0
2019-06-05,42.869998931884766,45.65999984741211,42.5,45.0,45.0,28609600,Miscellaneous,2019.0
2019-06-06,45.0,45.75,44.279998779296875,44.91999816894531,44.91999816894531,16403700,Miscellaneous,2019.0
2019-06-07,44.91999816894531,45.66999816894531,44.130001068115234,44.15999984741211,44.15999984741211,12654700,Miscellaneous,2019.0
2019-06-10,44.02000045776367,44.59000015258789,42.529998779296875,42.61000061035156,42.61000061035156,11618700,Miscellaneous,2019.0
2019-06-11,43.220001220703125,43.650001525878906,41.79999923706055,42.45000076293945,42.45000076293945,9095000,Miscellaneous,2019.0
2019-06-12,42.52000045776367,42.650001525878906,41.709999084472656,42.16999816894531,42.16999816894531,5958200,Miscellaneous,2019.0
2019-06-13,43.04999923706055,44.349998474121094,42.79999923706055,44.310001373291016,44.310001373291016,10178900,Miscellaneous,2019.0
2019-06-14,44.75,44.79999923706055,43.11000061035156,43.22999954223633,43.22999954223633,7902200,Miscellaneous,2019.0
2019-06-17,43.279998779296875,44.07899856567383,42.93000030517578,43.779998779296875,43.779998779296875,6557600,Miscellaneous,2019.0
2019-06-18,44.29999923706055,44.88999938964844,43.75,43.86000061035156,43.86000061035156,7313600,Miscellaneous,2019.0
2019-06-19,44.459999084472656,45.5,43.95000076293945,44.86000061035156,44.86000061035156,10331500,Miscellaneous,2019.0
2019-06-20,45.029998779296875,45.290000915527344,43.5099983215332,43.86000061035156,43.86000061035156,9567400,Miscellaneous,2019.0
2019-06-21,43.849998474121094,44.13999938964844,43.380001068115234,44.0,44.0,4974000,Miscellaneous,2019.0
2019-06-24,44.0,44.06999969482422,42.81999969482422,43.09000015258789,43.09000015258789,5985100,Miscellaneous,2019.0
2019-06-25,43.279998779296875,43.790000915527344,42.44300079345703,43.09000015258789,43.09000015258789,5753300,Miscellaneous,2019.0
2019-06-26,43.25,43.400001525878906,42.36000061035156,42.5,42.5,8109100,Miscellaneous,2019.0
2019-06-27,43.349998474121094,45.29999923706055,43.20000076293945,45.130001068115234,45.130001068115234,20155100,Miscellaneous,2019.0
2019-06-28,45.099998474121094,47.08000183105469,45.08000183105469,46.380001068115234,46.380001068115234,28657000,Miscellaneous,2019.0
2019-07-01,46.97999954223633,47.040000915527344,44.060001373291016,44.27000045776367,44.27000045776367,17740000,Miscellaneous,2019.0
2019-07-02,44.54999923706055,44.68000030517578,43.75,44.0,44.0,11881300,Miscellaneous,2019.0
2019-07-03,44.0,44.459999084472656,43.790000915527344,44.22999954223633,44.22999954223633,3380000,Miscellaneous,2019.0
2019-07-05,44.310001373291016,44.54999923706055,43.0099983215332,43.529998779296875,43.529998779296875,8239500,Miscellaneous,2019.0
2019-07-08,43.59000015258789,43.849998474121094,42.75,42.95000076293945,42.95000076293945,9304100,Miscellaneous,2019.0
2019-07-09,43.18000030517578,44.22999954223633,42.97999954223633,44.20000076293945,44.20000076293945,5251600,Miscellaneous,2019.0
2019-07-10,44.47999954223633,44.79999923706055,43.560001373291016,43.70000076293945,43.70000076293945,9746500,Miscellaneous,2019.0
2019-07-11,44.099998474121094,44.290000915527344,43.310001373291016,43.9900016784668,43.9900016784668,8050900,Miscellaneous,2019.0
2019-07-12,44.15999984741211,44.2400016784668,43.38999938964844,43.9900016784668,43.9900016784668,8760500,Miscellaneous,2019.0
2019-07-15,44.20000076293945,44.70000076293945,43.970001220703125,44.529998779296875,44.529998779296875,5811200,Miscellaneous,2019.0
2019-07-16,44.599998474121094,44.97999954223633,44.02000045776367,44.130001068115234,44.130001068115234,5613300,Miscellaneous,2019.0
2019-07-17,44.060001373291016,44.349998474121094,43.52000045776367,43.619998931884766,43.619998931884766,5854100,Miscellaneous,2019.0
2019-07-18,43.5,43.849998474121094,43.189998626708984,43.709999084472656,43.709999084472656,4123600,Miscellaneous,2019.0
2019-07-19,43.900001525878906,44.08599853515625,43.15999984741211,43.18000030517578,43.18000030517578,4021000,Miscellaneous,2019.0
2019-07-22,43.25,43.720001220703125,43.0099983215332,43.689998626708984,43.689998626708984,3815300,Miscellaneous,2019.0
2019-07-23,43.75,44.310001373291016,43.11000061035156,43.36000061035156,43.36000061035156,5110100,Miscellaneous,2019.0
2019-07-24,43.36000061035156,43.869998931884766,43.36000061035156,43.7599983215332,43.7599983215332,3775700,Miscellaneous,2019.0
2019-07-25,43.720001220703125,43.959999084472656,43.209999084472656,43.400001525878906,43.400001525878906,4412000,Miscellaneous,2019.0
2019-07-26,43.41999816894531,44.959999084472656,43.38999938964844,44.52000045776367,44.52000045776367,7598800,Miscellaneous,2019.0
2019-07-29,45.0,45.62699890136719,43.119998931884766,43.880001068115234,43.880001068115234,8652200,Miscellaneous,2019.0
2019-07-30,43.709999084472656,43.7400016784668,42.4900016784668,42.59000015258789,42.59000015258789,7686300,Miscellaneous,2019.0
2019-07-31,42.599998474121094,42.97999954223633,41.84000015258789,42.13999938964844,42.13999938964844,5970800,Miscellaneous,2019.0
2019-08-01,42.13999938964844,42.5359992980957,41.0,41.310001373291016,41.310001373291016,7349700,Miscellaneous,2019.0
2019-08-02,41.029998779296875,41.060001373291016,39.95000076293945,40.400001525878906,40.400001525878906,8225700,Miscellaneous,2019.0
2019-08-05,39.349998474121094,39.41999816894531,38.43299865722656,39.04999923706055,39.04999923706055,9799300,Miscellaneous,2019.0
2019-08-06,39.68000030517578,40.80799865722656,38.36000061035156,39.150001525878906,39.150001525878906,8570300,Miscellaneous,2019.0
2019-08-07,39.060001373291016,39.9900016784668,38.31999969482422,39.70000076293945,39.70000076293945,8896000,Miscellaneous,2019.0
2019-08-08,41.97999954223633,43.0,41.25,42.970001220703125,42.970001220703125,29610500,Miscellaneous,2019.0
2019-08-09,39.560001373291016,40.68000030517578,38.709999084472656,40.04999923706055,40.04999923706055,35138800,Miscellaneous,2019.0
2019-08-12,39.83000183105469,39.95000076293945,37.0,37.0,37.0,21231300,Miscellaneous,2019.0
2019-08-13,37.0,37.459999084472656,36.119998931884766,36.45000076293945,36.45000076293945,18990600,Miscellaneous,2019.0
2019-08-14,36.0,36.29999923706055,33.36000061035156,33.959999084472656,33.959999084472656,24481600,Miscellaneous,2019.0
2019-08-15,34.52000045776367,34.54999923706055,32.91999816894531,33.220001220703125,33.220001220703125,13265800,Miscellaneous,2019.0
2019-08-16,33.459999084472656,35.47999954223633,33.400001525878906,35.22999954223633,35.22999954223633,13883200,Miscellaneous,2019.0
2019-08-19,35.529998779296875,35.79999923706055,34.369998931884766,34.61000061035156,34.61000061035156,10853100,Miscellaneous,2019.0
2019-08-20,34.47999954223633,36.06999969482422,34.38999938964844,35.290000915527344,35.290000915527344,10760700,Miscellaneous,2019.0
2019-08-21,35.5,35.83000183105469,34.75,34.90999984741211,34.90999984741211,7923000,Miscellaneous,2019.0
2019-08-22,34.79999923706055,34.90999984741211,33.52000045776367,34.0,34.0,8513300,Miscellaneous,2019.0
2019-08-23,33.650001525878906,34.22999954223633,33.119998931884766,33.43000030517578,33.43000030517578,8160600,Miscellaneous,2019.0
2019-08-26,33.66999816894531,33.83000183105469,33.060001373291016,33.310001373291016,33.310001373291016,5662500,Miscellaneous,2019.0
2019-08-27,33.689998626708984,34.2400016784668,32.97999954223633,33.11000061035156,33.11000061035156,6574800,Miscellaneous,2019.0
2019-08-28,32.560001373291016,33.04999923706055,32.2599983215332,32.59000015258789,32.59000015258789,6245500,Miscellaneous,2019.0
2019-08-29,32.900001525878906,33.29999923706055,32.599998474121094,32.7599983215332,32.7599983215332,5772200,Miscellaneous,2019.0
2019-08-30,33.0,33.130001068115234,32.040000915527344,32.56999969482422,32.56999969482422,6628700,Miscellaneous,2019.0
2019-09-03,32.099998474121094,32.529998779296875,30.665000915527344,30.700000762939453,30.700000762939453,12154000,Miscellaneous,2019.0
2019-09-04,30.90999984741211,32.36000061035156,30.850000381469727,31.989999771118164,31.989999771118164,10357600,Miscellaneous,2019.0
2019-09-05,32.33000183105469,33.029998779296875,32.25,32.5099983215332,32.5099983215332,7933300,Miscellaneous,2019.0
2019-09-06,32.709999084472656,32.7400016784668,31.40999984741211,31.860000610351562,31.860000610351562,7036000,Miscellaneous,2019.0
2019-09-09,32.04999923706055,32.38999938964844,31.459999084472656,32.2400016784668,32.2400016784668,7448400,Miscellaneous,2019.0
