Date,Open,High,Low,Close,Adj Close,Volume,Sector,IPOyear
2020-01-02,109.81999969482422,110.7699966430664,109.38999938964844,110.53230285644531,110.53230285644531,0,Consumer Services,
2020-01-02,110.5199966430664,110.68000030517578,110.05999755859375,110.66169738769531,110.66169738769531,269160,Consumer Services,
2020-01-02,110.63999938964844,110.7699966430664,110.30999755859375,110.55999755859375,110.55999755859375,208576,Consumer Services,
2020-01-02,110.56999969482422,111.30999755859375,110.5,111.18000030517578,111.18000030517578,464102,Consumer Services,
2020-01-02,111.19000244140625,111.98999786376953,111.16000366210938,111.6500015258789,111.6500015258789,511471,Consumer Services,
2020-01-02,111.6500015258789,112.02999877929688,111.4000015258789,111.98999786376953,111.98999786376953,333218,Consumer Services,
2020-01-02,111.98249816894531,112.26000213623047,111.8499984741211,112.26000213623047,112.26000213623047,422914,Consumer Services,
2020-01-03,111.55999755859375,111.9800033569336,110.87999725341797,111.27999877929688,111.27999877929688,262701,Consumer Services,
2020-01-03,111.30999755859375,111.76499938964844,111.19000244140625,111.76499938964844,111.76499938964844,119796,Consumer Services,
2020-01-03,111.76000213623047,111.95999908447266,111.56999969482422,111.88999938964844,111.88999938964844,87064,Consumer Services,
2020-01-03,111.9000015258789,112.18499755859375,111.9000015258789,111.93000030517578,111.93000030517578,100122,Consumer Services,
2020-01-03,111.93000030517578,112.00499725341797,111.70999908447266,111.79499816894531,111.79499816894531,141877,Consumer Services,
2020-01-03,111.79499816894531,112.2300033569336,111.73999786376953,111.98999786376953,111.98999786376953,173300,Consumer Services,
2020-01-03,111.99500274658203,112.51499938964844,111.9800033569336,112.37999725341797,112.37999725341797,267668,Consumer Services,
2020-01-06,112.12000274658203,112.37000274658203,111.69999694824219,111.87000274658203,111.87000274658203,297774,Consumer Services,
2020-01-06,111.87000274658203,112.80999755859375,111.62999725341797,112.68000030517578,112.68000030517578,184189,Consumer Services,
2020-01-06,112.69999694824219,113.0999984741211,112.69999694824219,113.0199966430664,113.0199966430664,143500,Consumer Services,
2020-01-06,113.0,113.12000274658203,112.88999938964844,112.98999786376953,112.98999786376953,151999,Consumer Services,
2020-01-06,113.01000213623047,113.0999984741211,112.81999969482422,112.93000030517578,112.93000030517578,164838,Consumer Services,
2020-01-06,112.91999816894531,112.91999816894531,112.71499633789062,112.86750030517578,112.86750030517578,195631,Consumer Services,
2020-01-06,112.87000274658203,113.1500015258789,112.80000305175781,113.12000274658203,113.12000274658203,283424,Consumer Services,
2020-01-07,112.45999908447266,113.06999969482422,112.05000305175781,112.97000122070312,112.97000122070312,185690,Consumer Services,
2020-01-07,113.0,113.45999908447266,112.86000061035156,113.45999908447266,113.45999908447266,341652,Consumer Services,
2020-01-07,113.4800033569336,113.4800033569336,112.26000213623047,112.30500030517578,112.30500030517578,333200,Consumer Services,
2020-01-07,112.27999877929688,112.29499816894531,111.80000305175781,111.84980010986328,111.84980010986328,112529,Consumer Services,
2020-01-07,111.83000183105469,112.03500366210938,111.7300033569336,111.80999755859375,111.80999755859375,145113,Consumer Services,
2020-01-07,111.81500244140625,112.25,111.76000213623047,112.07499694824219,112.07499694824219,175212,Consumer Services,
2020-01-07,112.08000183105469,112.16999816894531,112.02999877929688,112.1500015258789,112.1500015258789,155363,Consumer Services,
2020-01-08,112.25,113.08000183105469,111.81999969482422,112.83999633789062,112.83999633789062,189286,Consumer Services,
2020-01-08,112.80500030517578,113.08000183105469,112.43000030517578,112.98999786376953,112.98999786376953,199977,Consumer Services,
2020-01-08,113.0199966430664,113.55000305175781,112.91000366210938,113.55000305175781,113.55000305175781,167386,Consumer Services,
2020-01-08,113.55110168457031,113.75,113.45500183105469,113.69999694824219,113.69999694824219,97554,Consumer Services,
2020-01-08,113.71099853515625,113.80000305175781,113.45999908447266,113.52999877929688,113.52999877929688,112549,Consumer Services,
2020-01-08,113.54000091552734,114.06999969482422,113.45999908447266,113.80500030517578,113.80500030517578,191216,Consumer Services,
2020-01-08,113.81999969482422,114.02999877929688,113.67500305175781,113.8499984741211,113.8499984741211,378515,Consumer Services,
2020-01-09,113.41999816894531,114.80000305175781,112.6500015258789,114.68000030517578,114.68000030517578,315258,Consumer Services,
2020-01-09,114.68000030517578,115.19499969482422,114.63999938964844,115.04000091552734,115.04000091552734,354628,Consumer Services,
2020-01-09,115.04000091552734,115.5,114.95999908447266,115.11000061035156,115.11000061035156,298384,Consumer Services,
2020-01-09,115.16000366210938,115.16000366210938,114.75150299072266,115.04499816894531,115.04499816894531,175874,Consumer Services,
2020-01-09,115.04499816894531,115.04499816894531,114.45999908447266,114.62000274658203,114.62000274658203,154932,Consumer Services,
2020-01-09,114.62999725341797,114.94999694824219,114.62999725341797,114.84500122070312,114.84500122070312,122118,Consumer Services,
2020-01-09,114.8550033569336,114.87999725341797,114.36000061035156,114.38999938964844,114.38999938964844,243511,Consumer Services,
2020-01-10,114.16000366210938,114.5,113.55999755859375,113.92500305175781,113.92500305175781,110120,Consumer Services,
2020-01-10,113.91000366210938,114.51000213623047,113.78500366210938,114.2300033569336,114.2300033569336,94331,Consumer Services,
2020-01-10,114.25,114.48999786376953,114.01000213623047,114.25499725341797,114.25499725341797,84093,Consumer Services,
2020-01-10,114.2699966430664,114.3550033569336,113.95999908447266,114.30500030517578,114.30500030517578,76441,Consumer Services,
2020-01-10,114.30999755859375,114.83000183105469,114.2699966430664,114.79000091552734,114.79000091552734,114491,Consumer Services,
2020-01-10,114.75779724121094,114.83000183105469,114.33999633789062,114.43000030517578,114.43000030517578,88462,Consumer Services,
2020-01-10,114.42500305175781,114.62000274658203,114.32499694824219,114.55999755859375,114.55999755859375,168571,Consumer Services,
2020-01-13,114.55000305175781,114.6500015258789,113.87249755859375,114.45999908447266,114.45999908447266,112974,Consumer Services,
2020-01-13,114.43000030517578,114.88999938964844,114.16000366210938,114.7699966430664,114.7699966430664,112329,Consumer Services,
2020-01-13,114.80999755859375,114.80999755859375,114.2500991821289,114.30500030517578,114.30500030517578,209052,Consumer Services,
2020-01-13,114.33000183105469,114.3550033569336,113.75340270996094,113.94000244140625,113.94000244140625,166252,Consumer Services,
2020-01-13,113.94080352783203,114.05999755859375,113.43000030517578,113.44999694824219,113.44999694824219,148238,Consumer Services,
2020-01-13,113.41000366210938,113.44000244140625,113.05000305175781,113.21499633789062,113.21499633789062,251115,Consumer Services,
2020-01-13,113.2300033569336,113.41999816894531,113.18000030517578,113.27999877929688,113.27999877929688,275797,Consumer Services,
2020-01-14,112.83999633789062,112.83999633789062,111.70999908447266,111.95999908447266,111.95999908447266,399022,Consumer Services,
2020-01-14,111.95999908447266,112.58999633789062,111.95999908447266,112.18000030517578,112.18000030517578,320362,Consumer Services,
2020-01-14,112.12000274658203,112.24500274658203,111.81999969482422,112.0199966430664,112.0199966430664,150062,Consumer Services,
2020-01-14,112.01000213623047,112.16000366210938,111.80999755859375,111.83999633789062,111.83999633789062,175139,Consumer Services,
2020-01-14,111.83999633789062,112.08499908447266,111.7300033569336,111.94999694824219,111.94999694824219,160569,Consumer Services,
2020-01-14,111.94999694824219,112.16999816894531,111.6603012084961,111.68499755859375,111.68499755859375,177899,Consumer Services,
2020-01-14,111.68000030517578,112.19000244140625,111.66000366210938,112.19000244140625,112.19000244140625,322132,Consumer Services,
2020-01-15,112.20999908447266,112.63999938964844,112.0479965209961,112.44000244140625,112.44000244140625,251064,Consumer Services,
2020-01-15,112.4800033569336,112.5199966430664,111.9000015258789,112.1449966430664,112.1449966430664,208321,Consumer Services,
2020-01-15,112.1449966430664,112.31999969482422,111.83999633789062,111.93499755859375,111.93499755859375,126267,Consumer Services,
2020-01-15,111.93499755859375,112.08999633789062,111.7699966430664,111.83000183105469,111.83000183105469,71536,Consumer Services,
2020-01-15,111.83000183105469,111.96189880371094,111.73999786376953,111.77999877929688,111.77999877929688,136718,Consumer Services,
2020-01-15,111.7699966430664,111.87999725341797,111.66999816894531,111.80000305175781,111.80000305175781,119856,Consumer Services,
2020-01-15,111.77999877929688,111.78500366210938,111.25,111.30000305175781,111.30000305175781,324608,Consumer Services,
2020-01-16,111.12000274658203,111.9000015258789,110.73100280761719,111.69499969482422,111.69499969482422,422825,Consumer Services,
2020-01-16,111.66000366210938,112.77999877929688,111.62999725341797,112.66999816894531,112.66999816894531,363273,Consumer Services,
2020-01-16,112.69999694824219,113.48999786376953,112.62999725341797,113.44999694824219,113.44999694824219,181764,Consumer Services,
2020-01-16,113.4634017944336,113.80999755859375,113.06999969482422,113.76000213623047,113.76000213623047,336046,Consumer Services,
2020-01-16,113.75499725341797,113.8499984741211,113.41999816894531,113.43000030517578,113.43000030517578,361156,Consumer Services,
2020-01-16,113.41999816894531,113.41999816894531,112.97000122070312,113.18000030517578,113.18000030517578,214530,Consumer Services,
2020-01-16,113.18000030517578,113.20999908447266,112.94000244140625,112.98999786376953,112.98999786376953,295672,Consumer Services,
2020-01-17,113.12999725341797,113.75,112.95999908447266,113.33499908447266,113.33499908447266,227471,Consumer Services,
2020-01-17,113.33499908447266,113.33999633789062,112.98999786376953,113.12999725341797,113.12999725341797,88541,Consumer Services,
2020-01-17,113.16000366210938,113.3499984741211,113.06999969482422,113.31999969482422,113.31999969482422,60691,Consumer Services,
2020-01-17,113.33499908447266,113.58000183105469,113.13999938964844,113.41000366210938,113.41000366210938,64690,Consumer Services,
2020-01-17,113.44999694824219,113.54000091552734,113.20999908447266,113.26000213623047,113.26000213623047,100298,Consumer Services,
2020-01-17,113.2300033569336,113.43499755859375,113.2300033569336,113.41000366210938,113.41000366210938,79883,Consumer Services,
2020-01-17,113.41999816894531,113.58999633789062,113.4000015258789,113.5199966430664,113.5199966430664,172469,Consumer Services,
2020-01-21,113.2699966430664,113.87000274658203,113.01000213623047,113.29000091552734,113.29000091552734,195238,Consumer Services,
2020-01-21,113.27999877929688,114.1449966430664,113.26000213623047,113.94000244140625,113.94000244140625,165073,Consumer Services,
2020-01-21,113.94999694824219,114.19499969482422,113.88999938964844,114.0199966430664,114.0199966430664,93502,Consumer Services,
2020-01-21,114.02999877929688,114.4800033569336,114.02999877929688,114.27999877929688,114.27999877929688,118450,Consumer Services,
2020-01-21,114.26090240478516,114.56999969482422,114.05999755859375,114.5,114.5,125439,Consumer Services,
2020-01-21,114.50499725341797,114.58999633789062,114.40499877929688,114.56500244140625,114.56500244140625,132897,Consumer Services,
2020-01-21,114.55000305175781,114.69000244140625,114.43000030517578,114.55999755859375,114.55999755859375,187331,Consumer Services,
2020-01-22,114.63880157470703,115.2300033569336,114.63500213623047,114.83999633789062,114.83999633789062,119941,Consumer Services,
2020-01-22,114.8499984741211,115.13999938964844,114.81999969482422,114.88369750976562,114.88369750976562,123964,Consumer Services,
2020-01-22,114.87000274658203,114.98999786376953,114.70999908447266,114.9000015258789,114.9000015258789,89746,Consumer Services,
2020-01-22,114.87999725341797,115.44999694824219,114.83999633789062,115.44999694824219,115.44999694824219,90439,Consumer Services,
2020-01-22,115.44000244140625,115.44999694824219,115.13999938964844,115.1500015258789,115.1500015258789,96491,Consumer Services,
2020-01-22,115.1500015258789,115.2300033569336,114.72000122070312,114.91000366210938,114.91000366210938,108965,Consumer Services,
2020-01-22,114.9000015258789,115.01000213623047,114.69000244140625,114.95999908447266,114.95999908447266,274539,Consumer Services,
2020-01-23,114.94999694824219,115.72000122070312,114.69999694824219,115.68000030517578,115.68000030517578,135780,Consumer Services,
2020-01-23,115.69499969482422,115.91999816894531,115.5199966430664,115.70999908447266,115.70999908447266,92073,Consumer Services,
2020-01-23,115.69499969482422,116.45999908447266,115.5,116.2300033569336,116.2300033569336,109638,Consumer Services,
2020-01-23,116.26000213623047,117.0199966430664,116.25,116.91000366210938,116.91000366210938,175040,Consumer Services,
2020-01-23,116.86000061035156,117.2300033569336,116.61000061035156,117.18000030517578,117.18000030517578,161260,Consumer Services,
2020-01-23,117.19000244140625,117.41000366210938,117.05999755859375,117.37000274658203,117.37000274658203,235223,Consumer Services,
2020-01-23,117.3499984741211,117.72000122070312,117.29000091552734,117.61000061035156,117.61000061035156,342633,Consumer Services,
2020-01-24,117.75,117.75,116.81999969482422,117.1500015258789,117.1500015258789,127987,Consumer Services,
2020-01-24,117.1792984008789,117.6500015258789,117.16000366210938,117.52999877929688,117.52999877929688,110662,Consumer Services,
2020-01-24,117.54000091552734,117.7699966430664,117.17780303955078,117.55999755859375,117.55999755859375,130070,Consumer Services,
2020-01-24,117.55500030517578,117.69999694824219,117.26000213623047,117.44999694824219,117.44999694824219,77239,Consumer Services,
2020-01-24,117.45999908447266,117.56999969482422,116.97000122070312,116.97000122070312,116.97000122070312,73563,Consumer Services,
2020-01-24,117.0,117.20999908447266,116.55999755859375,116.95999908447266,116.95999908447266,158844,Consumer Services,
2020-01-24,116.94499969482422,117.0999984741211,116.69999694824219,117.08999633789062,117.08999633789062,243317,Consumer Services,
2020-01-27,116.1500015258789,116.98999786376953,115.88390350341797,116.69999694824219,116.69999694824219,184638,Consumer Services,
2020-01-27,116.68000030517578,116.7699966430664,116.22000122070312,116.68000030517578,116.68000030517578,135473,Consumer Services,
2020-01-27,116.68000030517578,116.91999816894531,116.16000366210938,116.22000122070312,116.22000122070312,143576,Consumer Services,
2020-01-27,116.25,116.5,116.16999816894531,116.45999908447266,116.45999908447266,62015,Consumer Services,
2020-01-27,116.43000030517578,116.75,116.38999938964844,116.66000366210938,116.66000366210938,112678,Consumer Services,
2020-01-27,116.66000366210938,116.69999694824219,116.38999938964844,116.5,116.5,117383,Consumer Services,
2020-01-27,116.41999816894531,116.41999816894531,116.11000061035156,116.37999725341797,116.37999725341797,219723,Consumer Services,
2020-01-28,116.83999633789062,117.80000305175781,116.62999725341797,117.67769622802734,117.67769622802734,297534,Consumer Services,
2020-01-28,117.66999816894531,117.87000274658203,117.5,117.68000030517578,117.68000030517578,154936,Consumer Services,
2020-01-28,117.66000366210938,117.7300033569336,117.20999908447266,117.33000183105469,117.33000183105469,89557,Consumer Services,
2020-01-28,117.33000183105469,117.44000244140625,117.0999984741211,117.18499755859375,117.18499755859375,92171,Consumer Services,
2020-01-28,117.18499755859375,117.55000305175781,117.11000061035156,117.54000091552734,117.54000091552734,65537,Consumer Services,
2020-01-28,117.55500030517578,117.56999969482422,117.20999908447266,117.4000015258789,117.4000015258789,99647,Consumer Services,
2020-01-28,117.38999938964844,117.5199966430664,117.2300033569336,117.43000030517578,117.43000030517578,189297,Consumer Services,
2020-01-29,117.80000305175781,117.80999755859375,116.44000244140625,117.76000213623047,117.76000213623047,215902,Consumer Services,
2020-01-29,117.7300033569336,118.69999694824219,117.69000244140625,118.61000061035156,118.61000061035156,103511,Consumer Services,
2020-01-29,118.54000091552734,119.1500015258789,118.5,119.12000274658203,119.12000274658203,116129,Consumer Services,
2020-01-29,119.13500213623047,119.29000091552734,118.76000213623047,119.16000366210938,119.16000366210938,112253,Consumer Services,
2020-01-29,119.16000366210938,119.41000366210938,118.94499969482422,119.4000015258789,119.4000015258789,85473,Consumer Services,
2020-01-29,119.38999938964844,119.58999633789062,119.18000030517578,119.43000030517578,119.43000030517578,143848,Consumer Services,
2020-01-29,119.41000366210938,119.43000030517578,119.08000183105469,119.23999786376953,119.23999786376953,205149,Consumer Services,
2020-01-30,118.47000122070312,118.56999969482422,117.91000366210938,118.25,118.25,165693,Consumer Services,
2020-01-30,118.29000091552734,118.36000061035156,117.91000366210938,118.13999938964844,118.13999938964844,126637,Consumer Services,
2020-01-30,118.13999938964844,118.41000366210938,118.11000061035156,118.18000030517578,118.18000030517578,69228,Consumer Services,
2020-01-30,118.1500015258789,118.19999694824219,116.5,116.5,116.5,196538,Consumer Services,
2020-01-30,116.51000213623047,117.5199966430664,116.33000183105469,117.5199966430664,117.5199966430664,189321,Consumer Services,
