Date,Open,High,Low,Close,Adj Close,Volume,Sector,IPOyear
2019-09-18,25.649999618530273,28.920000076293945,25.649999618530273,27.950000762939453,27.950000762939453,10112600,Health Care,2019.0
2019-09-19,27.799999237060547,28.795000076293945,27.049999237060547,28.0,28.0,1981300,Health Care,2019.0
2019-09-20,28.860000610351562,29.209999084472656,28.136999130249023,28.770000457763672,28.770000457763672,1164000,Health Care,2019.0
2019-09-23,29.079999923706055,29.079999923706055,27.510000228881836,28.5,28.5,1313900,Health Care,2019.0
2019-09-24,28.43400001525879,29.0,28.06999969482422,28.219999313354492,28.219999313354492,2590900,Health Care,2019.0
2019-09-25,28.6299991607666,28.6299991607666,27.270000457763672,27.739999771118164,27.739999771118164,868400,Health Care,2019.0
2019-09-26,27.860000610351562,28.1299991607666,27.260000228881836,27.68000030517578,27.68000030517578,717100,Health Care,2019.0
2019-09-27,27.850000381469727,27.92099952697754,26.5,26.59000015258789,26.59000015258789,974800,Health Care,2019.0
2019-09-30,26.43000030517578,28.0,26.43000030517578,27.8799991607666,27.8799991607666,340300,Health Care,2019.0
2019-10-01,27.93000030517578,27.93000030517578,26.34000015258789,26.90999984741211,26.90999984741211,1662900,Health Care,2019.0
2019-10-02,26.760000228881836,27.05500030517578,25.75,26.780000686645508,26.780000686645508,1667800,Health Care,2019.0
2019-10-03,26.649999618530273,27.75,26.506000518798828,27.06999969482422,27.06999969482422,3525300,Health Care,2019.0
2019-10-04,27.280000686645508,28.1299991607666,26.4950008392334,27.530000686645508,27.530000686645508,288500,Health Care,2019.0
2019-10-07,27.329999923706055,27.649999618530273,27.100000381469727,27.209999084472656,27.209999084472656,190400,Health Care,2019.0
2019-10-08,27.1200008392334,27.940000534057617,27.0,27.59000015258789,27.59000015258789,766900,Health Care,2019.0
2019-10-09,27.75,28.600000381469727,27.59000015258789,28.09000015258789,28.09000015258789,824400,Health Care,2019.0
2019-10-10,28.049999237060547,29.09000015258789,27.8700008392334,29.06999969482422,29.06999969482422,1127300,Health Care,2019.0
2019-10-11,29.420000076293945,29.729999542236328,27.770000457763672,27.93000030517578,27.93000030517578,575100,Health Care,2019.0
2019-10-14,27.549999237060547,29.079999923706055,27.469999313354492,28.8799991607666,28.8799991607666,411400,Health Care,2019.0
2019-10-15,29.0,29.2450008392334,28.6299991607666,29.100000381469727,29.100000381469727,836300,Health Care,2019.0
2019-10-16,29.100000381469727,29.739999771118164,28.600000381469727,28.700000762939453,28.700000762939453,453200,Health Care,2019.0
2019-10-17,28.829999923706055,29.739999771118164,28.260000228881836,29.1299991607666,29.1299991607666,813700,Health Care,2019.0
2019-10-18,29.09000015258789,29.43000030517578,28.040000915527344,28.770000457763672,28.770000457763672,382500,Health Care,2019.0
2019-10-21,28.790000915527344,29.145000457763672,28.549999237060547,28.790000915527344,28.790000915527344,533800,Health Care,2019.0
2019-10-22,28.81999969482422,29.190000534057617,28.190000534057617,28.239999771118164,28.239999771118164,835800,Health Care,2019.0
2019-10-23,28.190000534057617,29.260000228881836,28.143999099731445,29.139999389648438,29.139999389648438,727100,Health Care,2019.0
2019-10-24,27.950000762939453,29.100000381469727,27.100000381469727,28.170000076293945,28.170000076293945,1488100,Health Care,2019.0
2019-10-25,28.219999313354492,28.649999618530273,27.78499984741211,28.209999084472656,28.209999084472656,655500,Health Care,2019.0
2019-10-28,28.260000228881836,29.079999923706055,28.219999313354492,28.940000534057617,28.940000534057617,980600,Health Care,2019.0
2019-10-29,29.040000915527344,30.799999237060547,28.8700008392334,30.670000076293945,30.670000076293945,1012000,Health Care,2019.0
2019-10-30,30.56999969482422,30.75,29.959999084472656,30.15999984741211,30.15999984741211,850200,Health Care,2019.0
